"tourney_date","match_num","surface","player1_name","player2_name","match_outcome","player1_hand","player2_hand","rank_diff","elo_diff","ht_diff","age_diff","set1_diff","set2_diff","set3_diff","set1_outcome","set2_outcome","set3_outcome"
20051024,3,"Carpet","Agustin Calleri","Razvan Sabau","WW","R","R",-31,75.3612245790885,-2,0.800000000000001,6,3,0,"1","1","0"
20051024,4,"Carpet","Dominik Hrbaty","Juan Ignacio Chela","WW","R","R",-20,-10.8529702805845,-7,1.7,1,4,0,"1","1","0"
20051024,5,"Carpet","Fernando Gonzalez","Andreas Seppi","WW","R","R",-50,196.160886778981,-7,3.6,1,3,0,"1","1","0"
20051024,6,"Carpet","Tomas Zib","Michael Berrer","LL","R","L",-90,-72.0710276157574,-15,4.4,-3,-2,0,"0","0","0"
20051024,7,"Carpet","Tomas Berdych","George Bastl","LWW","R","R",-72,138.839926803181,13,-10.4,-2,2,4,"0","1","1"
20051024,8,"Carpet","Tim Henman","Andy Murray","LWL","R","R",-42,198.615100362026,-5,12.7,-4,2,-1,"0","1","0"
20051024,9,"Carpet","Tommy Haas","Alexander Waske","WW","R","R",-62,304.033116104425,0,-3,1,2,0,"1","1","0"
20051024,10,"Carpet","Marcos Baghdatis","Alan Mackin","WW","R","R",-173,24.3675443826005,0,-3.9,5,3,0,"1","1","0"
20051024,11,"Carpet","Jose Acasuso","Nicolas Massu","LWW","R","R",-2,-25.9783443685767,7,-3,-2,1,2,"0","1","1"
20051024,12,"Carpet","Juan Carlos Ferrero","Filippo Volandri","WW","R","R",-21,80.8328066974955,0,1.5,4,2,0,"1","1","0"
20051024,13,"Carpet","Jiri Novak","Michael Lammer","WW","R","R",-190,190.330709620991,5,7,1,1,0,"1","1","0"
20051024,14,"Carpet","Paradorn Srichaphan","Christophe Rochus","WW","R","R",-1,159.45354574242,15,-0.5,3,4,0,"1","1","0"
20051024,15,"Carpet","Wesley Moodie","Florian Mayer","LWL","R","R",-23,-81.0451246805669,6,4.6,-1,5,-3,"0","1","0"
20051024,16,"Carpet","David Nalbandian","Ivo Karlovic","WW","R","R",-53,185.814333593597,-28,-2.8,3,1,0,"1","1","0"
20051024,17,"Carpet","Guillermo Coria","Kristof Vliegen","LL","R","R",-124,302.863176931361,-18,0.399999999999999,-1,-2,0,"0","0","0"
20051024,18,"Carpet","Dominik Hrbaty","Agustin Calleri","LWW","R","R",-34,44.4044577785021,0,-1.3,-3,3,4,"0","1","1"
20051024,19,"Carpet","Fernando Gonzalez","Michael Berrer","WW","R","L",-135,249.626226954308,-10,-0.100000000000001,2,2,0,"1","1","0"
20051024,20,"Carpet","Tomas Berdych","Andy Murray","LWL","R","R",-18,-30.1267204129379,6,1.7,-2,4,-2,"0","1","0"
20051024,21,"Carpet","Tommy Haas","Marcos Baghdatis","LL","R","R",-44,236.148603560263,5,7.2,-4,-3,0,"0","0","0"
20051024,22,"Carpet","Juan Carlos Ferrero","Jose Acasuso","LWL","R","R",-30,116.690349153156,-7,2.6,-3,1,-3,"0","1","0"
20051024,23,"Carpet","Jiri Novak","Paradorn Srichaphan","LL","R","R",-12,21.3695396091321,5,4.2,-3,-4,0,"0","0","0"
20051024,24,"Carpet","David Nalbandian","Florian Mayer","WW","R","R",-71,217.915973837569,-10,1.8,3,4,0,"1","1","0"
20051024,25,"Carpet","Dominik Hrbaty","Kristof Vliegen","LWW","R","R",-109,140.359152911639,-10,4.5,-1,5,3,"0","1","1"
20051024,26,"Carpet","Fernando Gonzalez","Andy Murray","WLW","R","R",-53,169.229097512513,-7,6.8,2,-3,5,"1","0","1"
20051024,27,"Carpet","Jose Acasuso","Marcos Baghdatis","WLL","R","R",-36,55.6256284876599,7,2.7,1,-1,-3,"1","0","0"
20051024,28,"Carpet","David Nalbandian","Paradorn Srichaphan","WW","R","R",-37,132.239010533985,-5,-2.5,4,4,0,"1","1","0"
20051024,29,"Carpet","Fernando Gonzalez","Dominik Hrbaty","WW","R","R",-5,100.237977707379,0,-2.6,6,3,0,"1","1","0"
20051024,30,"Carpet","David Nalbandian","Marcos Baghdatis","LL","R","R",-75,265.376517873357,-3,3.5,-4,-1,0,"0","0","0"
20051024,31,"Carpet","Fernando Gonzalez","Marcos Baghdatis","LWW","R","R",-68,210.88989807573,0,4.9,-1,3,2,"0","1","1"
20051003,1,"Hard","Eric Taino","Tasuku Iwami","WW","L","L",-302,-33.856547412697,7,3.3,1,2,0,"1","1","0"
20051003,2,"Hard","Marcos Baghdatis","Janko Tipsarevic","WW","R","R",-49,109.583241151708,3,-1,2,2,0,"1","1","0"
20051003,3,"Hard","Lars Burgsmuller","Raemon Sluiter","LL","R","R",-13,-88.4134877714737,-2,2.4,-3,-5,0,"0","0","0"
20051003,4,"Hard","Peter Wessels","Jan Michael Gambill","LWL","R","R",-80,-44.1053337170777,6,-0.900000000000002,-4,2,-3,"0","1","0"
20051003,5,"Hard","Gouichi Motomura","Alexander Popp","LL","R","R",-2,-33.9099967875995,-28,2.8,-4,-2,0,"0","0","0"
20051003,6,"Hard","Alexander Waske","Justin Gimelstob","LWW","R","R",-7,29.4496634509403,-8,1.9,-3,1,1,"0","1","1"
20051003,8,"Hard","Bjorn Phau","Stefan Koubek","LWW","R","L",-9,-90.8061307058313,0,-2.8,-1,2,1,"0","1","1"
20051003,9,"Hard","Rainer Schuettler","Go Soeda","WLW","R","R",-276,88.5549574519998,2,8.4,2,-2,4,"1","0","1"
20051003,11,"Hard","Wayne Arthurs","Takao Suzuki","WLW","L","R",-121,-11.0713988426789,15,5.5,3,-5,1,"1","0","1"
20051003,12,"Hard","Guillermo Garcia Lopez","Dmitry Tursunov","WLL","R","R",-42,-17.305100183266,3,-0.5,3,-2,-5,"1","0","0"
20051003,13,"Hard","Jimmy Wang","Wesley Moodie","LL","R","R",-5,24.0898205099334,-18,-6,-5,-2,0,"0","0","0"
20051003,14,"Hard","Danai Udomchoke","Roko Karanusic","LL","R","R",-11,-0.772424428479326,-10,1.1,-1,-2,0,"0","0","0"
20051003,15,"Hard","Kevin Kim","Denis Gremelmayr","WW","R","L",-146,-59.0721714417243,-3,3,4,1,0,"1","1","0"
20051003,16,"Hard","Lukas Dlouhy","Jiri Vanek","LL","R","R",-15,29.0318437246146,0,-5,-1,-1,0,"0","0","0"
20051003,17,"Hard","Mariano Puerta","Eric Taino","WW","L","L",-245,-8.48684131932123,5,-3.5,3,2,0,"1","1","0"
20051003,18,"Hard","Ivo Minar","Marcos Baghdatis","LL","R","R",-8,-33.9507951206119,0,1.1,-2,-4,0,"0","0","0"
20051003,19,"Hard","Cyril Saulnier","Raemon Sluiter","WLW","R","R",-71,40.5830147866163,5,2.7,3,-1,2,"1","0","1"
20051003,20,"Hard","Mario Ancic","Jan Michael Gambill","LWW","R","R",-162,62.4610068246432,6,-6.8,-3,3,2,"0","1","1"
20051003,21,"Hard","Robby Ginepri","Alexander Popp","WW","R","R",-255,86.9969212302985,-18,-6,2,6,0,"1","1","0"
20051003,22,"Hard","Gilles Muller","Alexander Waske","WLW","L","R",-33,95.8371475130023,5,-8.1,2,-2,5,"1","0","1"
20051003,23,"Hard","Kenneth Carlsen","Nicolas Lapentti","WW","L","R",-18,4.3917930535988,2,3.3,1,1,0,"1","1","0"
20051003,24,"Hard","Vincent Spadea","Bjorn Phau","LL","R","R",-40,187.919969732481,8,5.3,-2,-2,0,"0","0","0"
20051003,25,"Hard","Jarkko Nieminen","Rainer Schuettler","WW","L","R",-51,65.8150455953992,5,-5.3,5,5,0,"1","1","0"
20051003,27,"Hard","Juan Monaco","Wayne Arthurs","WLL","R","L",-8,53.6896879501141,-5,-13,2,-5,-2,"1","0","0"
20051003,28,"Hard","Taylor Dent","Dmitry Tursunov","WW","R","R",-107,45.8434206803374,3,1.6,3,1,0,"1","1","0"
20051003,29,"Hard","Mikhail Youzhny","Wesley Moodie","LWL","R","R",-72,178.831718809134,-13,-3.4,-5,3,-3,"0","1","0"
20051003,30,"Hard","Luis Horna","Roko Karanusic","WW","R","R",-90,68.2521041110642,-3,2,4,2,0,"1","1","0"
20051003,31,"Hard","Robin Vik","Kevin Kim","LL","R","R",-7,57.5683726564271,3,-1.5,-4,-2,0,"0","0","0"
20051003,32,"Hard","Radek Stepanek","Jiri Vanek","WW","R","R",-89,137.640660317602,0,-0.599999999999998,2,2,0,"1","1","0"
20051003,33,"Hard","Mariano Puerta","Marcos Baghdatis","LWL","L","R",-71,-97.696731174246,-3,6.8,-4,1,-2,"0","1","0"
20051003,34,"Hard","Mario Ancic","Cyril Saulnier","WW","R","R",-42,38.7834404709938,6,-8.6,4,5,0,"1","1","0"
20051003,35,"Hard","Robby Ginepri","Gilles Muller","WW","R","L",-46,37.8476087273484,-10,0.5,2,2,0,"1","1","0"
20051003,36,"Hard","Kenneth Carlsen","Bjorn Phau","LL","L","R",-32,44.2544177365348,15,6.5,-5,-4,0,"0","0","0"
20051003,37,"Hard","Jarkko Nieminen","Paradorn Srichaphan","LWW","L","R",-22,13.6956245091344,0,-2.2,-4,1,2,"0","1","1"
20051003,38,"Hard","Taylor Dent","Wayne Arthurs","WLW","R","L",-75,94.8544364670367,-2,-10.1,2,-1,3,"1","0","1"
20051003,39,"Hard","Luis Horna","Wesley Moodie","LWL","R","R",-33,45.6526193363911,-16,-1.6,-1,1,-2,"0","1","0"
20051003,40,"Hard","Radek Stepanek","Kevin Kim","WW","R","R",-69,156.566967055,5,-0.300000000000001,5,3,0,"1","1","0"
20051003,41,"Hard","Mario Ancic","Marcos Baghdatis","WW","R","R",-57,37.9889604225762,13,1.3,5,1,0,"1","1","0"
20051003,42,"Hard","Robby Ginepri","Bjorn Phau","LL","R","R",-75,122.88690265717,8,-3,-2,-3,0,"0","0","0"
20051003,43,"Hard","Taylor Dent","Jarkko Nieminen","LWL","R","L",-13,-69.7826800837013,3,0.299999999999997,-2,2,-1,"0","1","0"
20051003,44,"Hard","Radek Stepanek","Wesley Moodie","LL","R","R",-84,111.322575378403,-11,0.199999999999999,-1,-1,0,"0","0","0"
20051003,45,"Hard","Mario Ancic","Bjorn Phau","WW","R","R",-72,133.718583724019,21,-4.4,4,5,0,"1","1","0"
20051003,46,"Hard","Jarkko Nieminen","Wesley Moodie","WLL","L","R",-63,161.696729000697,-11,-2.5,2,-5,-1,"1","0","0"
20051003,47,"Hard","Mario Ancic","Wesley Moodie","WLL","R","R",-74,83.9460874726967,0,-5.1,5,-1,-2,"1","0","0"
20050822,1,"Hard","Juan Ignacio Chela","Marcos Baghdatis","WW","R","R",-24,69.0511808026786,7,5.8,4,2,0,"1","1","0"
20050822,2,"Hard","Kenneth Carlsen","Fabrice Santoro","LL","L","R",-23,-104.789472617172,12,-0.400000000000006,-3,-6,0,"0","0","0"
20050822,3,"Hard","James Blake","Michael Llodra","WW","R","L",-2,41.8340386805589,-5,0.400000000000002,5,2,0,"1","1","0"
20050822,4,"Hard","Christophe Rochus","Alberto Martin","WW","R","R",-9,-51.0672580295109,-5,-0.399999999999999,2,5,0,"1","1","0"
20050822,5,"Hard","Jarkko Nieminen","Scoville Jenkins","WLL","L","R",-317,173.282340780179,-3,5.1,4,-3,-2,"1","0","0"
20050822,6,"Hard","Stefan Koubek","Bobby Reynolds","WW","L","R",-46,52.2613555542403,-8,5.6,3,2,0,"1","1","0"
20050822,7,"Hard","Victor Hanescu","Luis Horna","LWW","R","R",-6,-9.84010508256392,18,-0.899999999999999,-1,1,1,"0","1","1"
20050822,8,"Hard","Ricardo Mello","Andy Ram","LL","L","R",-398,111.884392180418,-5,-0.699999999999999,-5,-2,0,"0","0","0"
20050822,9,"Hard","Igor Andreev","Juan Monaco","WW","R","R",-22,18.1042203090844,0,0.800000000000001,3,2,0,"1","1","0"
20050822,10,"Hard","Philipp Kohlschreiber","Mardy Fish","WW","R","R",-58,-163.502185777713,-10,-1.9,2,2,0,"1","1","0"
20050822,11,"Hard","Stan Wawrinka","Cyril Saulnier","LL","R","R",-13,-79.8712534546733,-7,-9.6,-3,-4,0,"0","0","0"
20050822,12,"Hard","Tomas Zib","Gilles Muller","WLW","R","L",-8,-128.877460225191,-15,7.3,2,-3,3,"1","0","1"
20050822,13,"Hard","Davide Sanguinetti","Kevin Kim","WW","R","R",-12,41.1712776571985,8,5.9,1,3,0,"1","1","0"
20050822,14,"Hard","Andreas Seppi","Dmitry Tursunov","LWW","R","R",-48,1.51017241576346,5,-1.1,-5,3,2,"0","1","1"
20050822,15,"Hard","Fernando Verdasco","Jan Hernych","WW","L","R",-32,104.104245342354,-2,-4.4,6,2,0,"1","1","0"
20050822,16,"Hard","Guillermo Garcia Lopez","Justin Gimelstob","WLL","R","R",-7,115.654587578773,-8,-6.3,3,-2,-1,"1","0","0"
20050822,17,"Hard","Nikolay Davydenko","Juan Ignacio Chela","LL","R","R",-44,-29.9802552787967,-12,-1.7,-5,-1,0,"0","0","0"
20050822,18,"Hard","Paul Henri Mathieu","Fabrice Santoro","LL","R","R",-33,-101.12337654886,7,-9.1,-2,-1,0,"0","0","0"
20050822,19,"Hard","Filippo Volandri","James Blake","LL","R","R",-30,-28.5967435614739,-2,-1.7,-5,-3,0,"0","0","0"
20050822,20,"Hard","Tommy Haas","Christophe Rochus","WLW","R","R",-21,235.988862655918,18,0.699999999999999,4,-2,6,"1","0","1"
20050822,21,"Hard","Tommy Robredo","Scoville Jenkins","WLW","R","R",-352,169.296457311997,-8,4.4,4,-3,2,"1","0","1"
20050822,22,"Hard","Gael Monfils","Stefan Koubek","WLL","R","L",-44,-36.6585795955966,18,-9.7,2,-2,-2,"1","0","0"
20050822,23,"Hard","Victor Hanescu","Ivo Minar","WW","R","R",-29,24.5861646066373,15,2.8,3,4,0,"1","1","0"
20050822,24,"Hard","Nicolas Massu","Andy Ram","WLW","R","R",-396,115.511912713112,3,0.5,2,-2,2,"1","0","1"
20050822,25,"Hard","Olivier Rochus","Igor Andreev","LL","R","R",-28,9.26556314522645,-17,2.4,-1,-1,0,"0","0","0"
20050822,26,"Hard","Jurgen Melzer","Philipp Kohlschreiber","LL","L","R",-42,129.464371241718,5,2.4,-2,-5,0,"0","0","0"
20050822,27,"Hard","Paradorn Srichaphan","Cyril Saulnier","WW","R","R",-26,86.5411046906713,-5,-3.9,1,1,0,"1","1","0"
20050822,28,"Hard","David Ferrer","Tomas Zib","WW","R","R",-42,92.7391872537144,-3,-6.2,3,3,0,"1","1","0"
20050822,29,"Hard","Feliciano Lopez","Davide Sanguinetti","WW","L","R",-32,97.3299443968153,0,-9,2,3,0,"1","1","0"
20050822,30,"Hard","Vincent Spadea","Andreas Seppi","WW","R","R",-24,66.8178396839464,-7,9.5,3,2,0,"1","1","0"
20050822,31,"Hard","Robin Soderling","Fernando Verdasco","LL","R","L",-7,-32.4042942760343,5,-0.699999999999999,-1,-1,0,"0","0","0"
20050822,32,"Hard","Fernando Gonzalez","Justin Gimelstob","WLW","R","R",-75,358.602317203584,-13,-3.5,4,-3,2,"1","0","1"
20050822,33,"Hard","Juan Ignacio Chela","Fabrice Santoro","WW","R","R",-27,36.781811823457,12,-6.8,2,5,0,"1","1","0"
20050822,34,"Hard","Tommy Haas","James Blake","WLL","R","R",-36,107.820212115329,3,1.7,5,-3,-3,"1","0","0"
20050822,35,"Hard","Tommy Robredo","Stefan Koubek","WW","R","L",-66,161.664645089166,5,-5.3,4,4,0,"1","1","0"
20050822,36,"Hard","Victor Hanescu","Nicolas Massu","WW","R","R",-11,-32.3759134211414,15,-1.8,2,2,0,"1","1","0"
20050822,37,"Hard","Igor Andreev","Philipp Kohlschreiber","WW","R","R",-25,91.8394074828318,7,0.300000000000001,4,3,0,"1","1","0"
20050822,38,"Hard","David Ferrer","Paradorn Srichaphan","WW","R","R",-31,-131.473697243348,-10,-2.8,2,4,0,"1","1","0"
20050822,39,"Hard","Feliciano Lopez","Vincent Spadea","LWW","L","R",-19,-15.0286569094728,5,-7.1,-1,3,2,"0","1","1"
20050822,40,"Hard","Fernando Gonzalez","Fernando Verdasco","WLL","R","L",-26,131.088837847076,-5,3.3,1,-2,-1,"1","0","0"
20050822,41,"Hard","Juan Ignacio Chela","James Blake","LWL","R","R",-17,19.3369168989193,5,0.299999999999997,-1,2,-3,"0","1","0"
20050822,42,"Hard","Tommy Robredo","Victor Hanescu","WLL","R","R",-27,138.506279997066,-18,-0.699999999999999,1,-2,-2,"1","0","0"
20050822,43,"Hard","David Ferrer","Igor Andreev","WW","R","R",-39,-47.1260082563499,-10,1.2,3,2,0,"1","1","0"
20050822,44,"Hard","Feliciano Lopez","Fernando Verdasco","WLW","L","L",-21,-31.5159363728203,0,2.2,2,-5,4,"1","0","1"
20050822,45,"Hard","Victor Hanescu","James Blake","LWL","R","R",-20,-78.1478482633713,13,-1.6,-1,1,-5,"0","1","0"
20050822,46,"Hard","David Ferrer","Feliciano Lopez","WLL","R","L",-9,-84.2154266524046,-13,-0.599999999999998,2,-3,-4,"1","0","0"
20050822,47,"Hard","Feliciano Lopez","James Blake","WLL","L","R",-40,-16.6742903937957,3,-1.7,3,-2,-5,"1","0","0"
20051010,1,"Hard","David Nalbandian","Sebastien Grosjean","WLW","R","R",-23,86.670014812184,5,-3.6,2,-1,3,"1","0","1"
20051010,2,"Hard","Nicolas Almagro","Rainer Eitzinger","LL","R","R",-122,-24.5439700273978,5,-2.1,-1,-4,0,"0","0","0"
20051010,3,"Hard","Andreas Seppi","Nicolas Lapentti","LL","R","R",-12,63.0134814263954,2,-7.5,-2,-1,0,"0","0","0"
20051010,4,"Hard","Juan Carlos Ferrero","Stan Wawrinka","LWW","R","R",-38,205.35052724924,0,5.1,-3,4,3,"0","1","1"
20051010,5,"Hard","Radek Stepanek","Luis Horna","LWW","R","R",-50,85.467261287793,5,1.8,-1,6,3,"0","1","1"
20051010,6,"Hard","Tim Henman","Antony Dupuis","WW","R","R",-91,254.11064477444,0,-1.6,2,3,0,"1","1","0"
20051010,7,"Hard","Jiri Novak","Oliver Marach","LL","R","R",-92,176.566533853505,5,5.3,-2,-3,0,"0","0","0"
20051010,8,"Hard","Feliciano Lopez","Alexander Peya","WLW","L","R",-243,180.635389698525,5,-1.2,3,-3,4,"1","0","1"
20051010,9,"Hard","Fernando Gonzalez","Tomas Berdych","WW","R","R",-30,223.528005314714,-13,5.1,4,4,0,"1","1","0"
20051010,10,"Hard","Carlos Moya","Bjorn Phau","WW","R","R",-53,302.628291797246,15,3.1,2,2,0,"1","1","0"
20051010,11,"Hard","Tommy Haas","Tomas Zib","WW","R","R",-23,304.459108486571,10,-2.1,2,3,0,"1","1","0"
20051010,12,"Hard","Ivan Ljubicic","Agustin Calleri","WW","R","R",-48,75.4046185966779,10,-2.5,2,3,0,"1","1","0"
20051010,13,"Hard","Tommy Robredo","Ricardo Mello","WLW","R","L",-86,139.918520188355,5,-1.4,2,-3,4,"1","0","1"
20051010,14,"Hard","Ivo Minar","Kevin Kim","WW","R","R",-6,55.2194780036496,3,-5.9,1,3,0,"1","1","0"
20051010,15,"Hard","Stefan Koubek","Jean Rene Lisnard","WLL","L","R",-36,75.5692428896093,2,2.7,2,-1,-3,"1","0","0"
20051010,16,"Hard","Gaston Gaudio","Jurgen Melzer","WLL","R","L",-41,167.326481655229,-8,2.5,1,-3,-1,"1","0","0"
20051010,17,"Hard","David Nalbandian","Rainer Eitzinger","WW","R","R",-220,283.109576318611,2,1.5,5,2,0,"1","1","0"
20051010,18,"Hard","Juan Carlos Ferrero","Nicolas Lapentti","WW","R","R",-57,183.433493339646,-5,-3.5,2,2,0,"1","1","0"
20051010,19,"Hard","Radek Stepanek","Tim Henman","LWW","R","R",-12,-125.59112000032,0,-4.2,-1,1,5,"0","1","1"
20051010,20,"Hard","Feliciano Lopez","Oliver Marach","WLW","L","R",-104,134.354830773442,3,-1.2,2,-1,2,"1","0","1"
20051010,21,"Hard","Fernando Gonzalez","Carlos Moya","WW","R","R",-11,-22.6656268705719,-7,-4,2,2,0,"1","1","0"
20051010,22,"Hard","Ivan Ljubicic","Tommy Haas","WW","R","R",-27,-51.639697937431,5,-1,3,2,0,"1","1","0"
20051010,23,"Hard","Tommy Robredo","Ivo Minar","WW","R","R",-57,176.574090450826,-3,2.1,1,2,0,"1","1","0"
20051010,24,"Hard","Jurgen Melzer","Jean Rene Lisnard","WLL","L","R",-86,142.445522120747,10,-1.7,2,-4,-1,"1","0","0"
20051010,25,"Hard","David Nalbandian","Juan Carlos Ferrero","LL","R","R",-13,115.668444509253,-3,-1.9,-1,-3,0,"0","0","0"
20051010,26,"Hard","Radek Stepanek","Feliciano Lopez","WW","R","L",-8,-9.49546089345085,-3,2.8,1,1,0,"1","1","0"
20051010,27,"Hard","Ivan Ljubicic","Fernando Gonzalez","WW","R","R",-7,-88.9240142687195,10,1.4,3,2,0,"1","1","0"
20051010,28,"Hard","Tommy Robredo","Jean Rene Lisnard","WW","R","R",-120,220.223567595321,7,-2.6,5,5,0,"1","1","0"
20051010,29,"Hard","Radek Stepanek","Juan Carlos Ferrero","LL","R","R",-7,-50.8424400835195,2,1.2,-1,-3,0,"0","0","0"
20051010,30,"Hard","Ivan Ljubicic","Tommy Robredo","WW","R","R",-5,-2.12264166899081,13,3.1,1,2,0,"1","1","0"
20051010,31,"Hard","Ivan Ljubicic","Juan Carlos Ferrero","WW","R","R",-9,3.30674697083509,10,0.899999999999999,4,2,1,"1","1","1"
20050110,1,"Hard","Lleyton Hewitt","Karol Beck","WW","R","R",-40,309.047445083909,0,1.1,5,4,0,"1","1","0"
20050110,3,"Hard","Filippo Volandri","Wayne Arthurs","LWL","R","L",-61,77.654686569801,-7,-10.5,-1,1,-3,"0","1","0"
20050110,4,"Hard","Thomas Johansson","Florian Mayer","WW","R","R",-7,138.926777084132,-10,8.6,4,1,0,"1","1","0"
20050110,5,"Hard","Joachim Johansson","Greg Rusedski","WW","R","L",-34,-46.1811256067285,5,-8.8,2,3,0,"1","1","0"
20050110,6,"Hard","Max Mirnyi","David Ferrer","WW","R","R",-3,22.6351160034433,21,4.8,5,2,0,"1","1","0"
20050110,7,"Hard","Robin Soderling","Mardy Fish","LL","R","R",-2,-17.0088276167251,5,-2.6,-2,-2,0,"0","0","0"
20050110,8,"Hard","Taylor Dent","Santiago Ventura","WW","R","R",-72,77.6804377379747,5,-1.3,2,1,0,"1","1","0"
20050110,9,"Hard","Nikolay Davydenko","Ivo Minar","LWL","R","R",-131,94.5056521951096,-5,3,-4,3,-4,"0","1","0"
20050110,10,"Hard","Fernando Verdasco","Tomas Berdych","LWW","L","R",-8,113.069956956457,-8,1.8,-3,2,2,"0","1","1"
20050110,11,"Hard","Jurgen Melzer","Jarkko Nieminen","LL","L","L",-54,-71.4713859733449,-2,0.200000000000003,-3,-2,0,"0","0","0"
20050110,12,"Hard","Andrei Pavel","Luke Bourgeois","WW","R","R",-515,156.936013254353,-5,3.1,1,2,0,"1","1","0"
20050110,13,"Hard","Feliciano Lopez","Todd Reid","WW","L","R",-135,95.2546117787106,8,2.7,2,2,0,"1","1","0"
20050110,14,"Hard","Xavier Malisse","Michael Llodra","WLL","R","L",-5,9.46706962674693,-5,-0.200000000000003,2,-6,-3,"1","0","0"
20050110,15,"Hard","Albert Costa","Igor Andreev","LL","R","R",-7,-26.2215712283617,-5,8.1,-5,-2,0,"0","0","0"
20050110,16,"Hard","Carlos Moya","Radek Stepanek","WLL","R","R",-29,138.963853414296,5,2.2,4,-2,-4,"1","0","0"
20050110,17,"Hard","Lleyton Hewitt","Arnaud Clement","WW","R","R",-103,322.531295347418,7,-3.2,4,2,0,"1","1","0"
20050110,18,"Hard","Thomas Johansson","Wayne Arthurs","WW","R","L",-72,200.750044203363,-10,-4,1,1,0,"1","1","0"
20050110,20,"Hard","Taylor Dent","Mardy Fish","WW","R","R",-7,-5.33795295581876,0,0.699999999999999,1,5,0,"1","1","0"
20050110,21,"Hard","Fernando Verdasco","Ivo Minar","LL","L","R",-122,130.327436100113,5,0.5,-5,-4,0,"0","0","0"
20050110,22,"Hard","Andrei Pavel","Jarkko Nieminen","WW","R","L",-70,-3.9393796181123,-2,7.5,2,1,0,"1","1","0"
20050110,23,"Hard","Feliciano Lopez","Michael Llodra","WLW","L","L",-28,72.0906921036692,-2,-1.3,2,-3,1,"1","0","1"
20050110,24,"Hard","Radek Stepanek","Igor Andreev","WLW","R","R",-19,66.2095534318837,0,4.7,3,-1,4,"1","0","1"
20050110,25,"Hard","Lleyton Hewitt","Thomas Johansson","WW","R","R",-28,152.543520419262,0,-6,5,1,0,"1","1","0"
20050110,27,"Hard","Andrei Pavel","Ivo Minar","WLL","R","R",-141,141.032901550996,0,10.3,4,-1,-2,"1","0","0"
20050110,28,"Hard","Feliciano Lopez","Radek Stepanek","LL","L","R",-10,-9.14094222732069,3,-2.8,-3,-4,0,"0","0","0"
20050110,29,"Hard","Lleyton Hewitt","Max Mirnyi","LWW","R","R",-45,304.342711919411,-16,-3.7,-1,3,4,"0","1","1"
20050110,30,"Hard","Radek Stepanek","Ivo Minar","LL","R","R",-124,119.854911050777,2,5.5,-5,-4,0,"0","0","0"
20050110,31,"Hard","Lleyton Hewitt","Ivo Minar","WW","R","R",-155,320.456652958028,-3,3.2,2,6,0,"1","1","0"
20050103,1,"Hard","Lleyton Hewitt","Arnaud Clement","LWW","R","R",-103,339.492487188759,7,-3.2,-4,5,5,"0","1","1"
20050103,2,"Hard","Agustin Calleri","Jarkko Nieminen","WLW","R","L",-19,-76.6230378176833,-2,4.9,2,-3,1,"1","0","1"
20050103,3,"Hard","Julien Benneteau","Potito Starace","WW","R","R",-11,-57.1890335974995,-3,-0.399999999999999,3,2,0,"1","1","0"
20050103,4,"Hard","Taylor Dent","Robby Ginepri","WLW","R","R",-31,39.4967532048879,5,1.4,5,-4,4,"1","0","1"
20050103,5,"Hard","Juan Ignacio Chela","Sargis Sargsian","WW","R","R",-49,89.0744530629258,10,-6.2,5,5,0,"1","1","0"
20050103,6,"Hard","Jean Rene Lisnard","Sebastien De Chaunac","WW","R","R",-88,-18.4559214164176,-10,-2,2,1,0,"1","1","0"
20050103,7,"Hard","Todd Reid","Amer Delic","WLL","R","R",-47,67.5801700592276,-16,-2,3,-2,-4,"1","0","0"
20050103,8,"Hard","Jurgen Melzer","Tomas Berdych","WLW","L","R",-6,57.4833699178614,-13,4.4,2,-2,3,"1","0","1"
20050103,9,"Hard","Radek Stepanek","Philipp Kohlschreiber","WW","R","R",-55,175.315583915053,7,4.9,3,2,0,"1","1","0"
20050103,10,"Hard","Olivier Rochus","Antony Dupuis","LWW","R","R",-13,82.2395310674569,-17,-7.9,-3,3,5,"0","1","1"
20050103,11,"Hard","Cyril Saulnier","Paul Baccanello","WW","R","R",-271,76.8436812832963,7,3.8,4,1,0,"1","1","0"
20050103,12,"Hard","Nicolas Kiefer","Sjeng Schalken","WLW","R","R",-36,41.2137840449163,-10,-0.900000000000002,4,-2,3,"1","0","1"
20050103,13,"Hard","Florian Mayer","Wayne Arthurs","WLW","R","L",-66,54.2092259446893,0,-12.5,2,-3,2,"1","0","1"
20050103,14,"Hard","Thomas Enqvist","Raemon Sluiter","WW","R","R",-10,23.6445221324777,5,4.1,3,5,0,"1","1","0"
